id,vpiddt,vpidprev,nm
37083911000001105,2019-04-25,317519008,Co-danthramer 25mg/200mg/5ml oral suspension sugar free
36135311000001107,2018-11-05,321098000,Chloral hydrate 143.3mg/5ml oral solution BP
36089811000001102,2018-10-31,317520002,Co-danthramer 75mg/1000mg/5ml oral suspension sugar free
36090611000001106,2018-10-31,323625000,Co-fluampicil 125mg/125mg/5ml oral suspension
35313211000001104,2018-04-03,324366003,Co-trimoxazole 40mg/200mg/5ml oral suspension sugar free
19431711000001101,2011-08-02,354065009,Methylthioninium chloride 100mg/10ml solution for injection ampoules
35897211000001106,2018-10-17,319557002,Noradrenaline (base) 20mg/20ml solution for infusion ampoules
34819611000001105,2017-10-05,322523005,Diamorphine 5mg powder for solution for injection ampoules
36090011000001104,2018-10-31,322506001,Codeine 60mg/1ml solution for injection ampoules
35902311000001109,2018-10-17,323175004,Apomorphine 20mg/2ml solution for injection ampoules
35902611000001104,2018-10-17,323177007,Apomorphine 50mg/5ml solution for injection ampoules
35905711000001104,2018-10-18,318192009,Atropine 600micrograms/1ml solution for injection ampoules
14612711000001102,2008-10-30,333960003,Papaveretum 15.4mg/1ml solution for injection ampoules
35933111000001109,2018-10-22,319751004,Protamine sulfate 50mg/5ml solution for injection ampoules
36030811000001104,2018-10-29,330099008,Neostigmine 2.5mg/1ml solution for injection ampoules
35904811000001106,2018-10-18,318197003,Atropine 1.25mg/1ml solution for injection ampoules
35933011000001108,2018-10-22,319752006,Protamine sulfate 100mg/10ml solution for injection ampoules
36049811000001107,2018-10-29,327526009,Iron sucrose 100mg/5ml solution for injection ampoules
36072211000001102,2018-10-30,319568002,Ephedrine 30mg/1ml solution for injection ampoules
36032511000001101,2018-10-29,319558007,Noradrenaline (base) 2mg/2ml solution for infusion ampoules
36091911000001107,2018-10-31,346384005,Co-trimoxazole 160mg/800mg/10ml solution for infusion ampoules
35900611000001100,2018-10-17,386165003,Theophylline 300mg modified-release capsules
39732711000001100,2021-05-27,323624001,Co-fluampicil 250mg/250mg capsules
39108911000001101,2020-10-21,323111002,Co-beneldopa 25mg/100mg modified-release capsules
12626211000001108,2007-11-15,320261001,Formoterol 12microgram inhalation powder capsules with device
39690311000001103,2021-05-26,322312007,Co-proxamol 32.5mg/325mg tablets
39021311000001109,2020-09-23,323564007,Co-amoxiclav 250mg/125mg dispersible tablets sugar free
39732111000001101,2021-05-27,323563001,Co-amoxiclav 250mg/125mg tablets
39732211000001107,2021-05-27,323539009,Co-amoxiclav 500mg/125mg tablets
38752511000001106,2020-07-16,319440003,Pentoxifylline 400mg modified-release tablets
377211005,2007-01-17,318576008,Co-tenidone 100mg/25mg tablets
39708211000001102,2021-05-26,320697002,Chlorphenamine 4mg tablets
410896007,2007-01-17,318094008,Co-triamterzide 50mg/25mg tablets
377566005,2007-01-17,318122004,Co-amilozide 5mg/50mg tablets
377216000,2007-01-17,317361001,Co-phenotrope 2.5mg/0.025mg tablets
39734711000001105,2021-05-27,323119000,Co-careldopa 12.5mg/50mg tablets
39734611000001101,2021-05-27,377268007,Co-careldopa 10mg/100mg tablets
39706911000001107,2021-05-26,323110001,Co-beneldopa 12.5mg/50mg dispersible tablets sugar free
39707211000001101,2021-05-26,323112009,Co-beneldopa 25mg/100mg dispersible tablets sugar free
39734811000001102,2021-05-27,377269004,Co-careldopa 25mg/100mg tablets
39734911000001107,2021-05-27,377270003,Co-careldopa 25mg/250mg tablets
39109011000001105,2020-10-21,386106000,Co-careldopa 25mg/100mg modified-release tablets
39109211000001100,2020-10-21,377267002,Co-careldopa 50mg/200mg modified-release tablets
36091611000001101,2018-10-31,318583001,Co-prenozide 160mg/0.25mg modified-release tablets
39695111000001108,2021-05-26,322310004,Co-codaprin 8mg/400mg dispersible tablets
38898011000001108,2020-08-19,322087003,Hyoscine 1mg/72hours transdermal patches
14614211000001100,2008-10-30,348212005,Cocaine hydrochloride powder
36128611000001106,2018-11-05,322761006,Morphine sulfate 20mg/ml oral solution sugar free
36129111000001105,2018-11-05,322450002,Morphine sulfate powder
36128011000001104,2018-11-05,322448005,Morphine hydrochloride powder
39709111000001101,2021-05-26,348125006,Diamorphine hydrochloride powder
36090211000001109,2018-10-31,322507005,Codeine phosphate powder
14616011000001100,2008-10-30,370296003,Cocaine 4% topical solution
36054911000001100,2018-10-29,319577009,"Heparin sodium 25,000units/5ml solution for injection vials"
36054411000001108,2018-10-29,319580005,"Heparin sodium 125,000units/5ml solution for injection vials"
36055311000001102,2018-10-29,319574002,"Heparin sodium 5,000units/5ml solution for injection vials"
10189611000001103,2006-03-16,322751004,Morphine sulfate 100mg/50ml solution for infusion vials
10189711000001107,2006-03-16,322750003,Morphine sulfate 50mg/50ml solution for infusion vials
36054111000001103,2018-10-29,319642001,"Heparin calcium 5,000units/0.2ml solution for injection pre-filled syringes"
39710911000001107,2021-05-26,319499003,"Adrenaline (base) 100micrograms/1ml (1 in 10,000) dilute solution for injection pre-filled syringes"
35895611000001101,2018-10-17,319501006,"Adrenaline (base) 5mg/5ml (1 in 1,000) solution for injection pre-filled syringes"
36053911000001102,2018-10-29,319643006,"Heparin calcium 12,500units/0.5ml solution for injection pre-filled syringes"
36016511000001108,2018-10-29,330702000,Pilocarpine nitrate 2% eye drops 0.5ml unit dose preservative free
36016611000001107,2018-10-29,330701007,Pilocarpine nitrate 4% eye drops 0.5ml unit dose preservative free
36016411000001109,2018-10-29,330703005,Pilocarpine nitrate 1% eye drops 0.5ml unit dose preservative free
36128311000001101,2018-11-05,322440003,Morphine sulfate 10mg/5ml oral solution
36044111000001101,2018-10-29,317118006,Hyoscine butylbromide 20mg/1ml solution for injection ampoules
35895011000001108,2018-10-17,319482004,"Adrenaline (base) 1mg/1ml (1 in 1,000) solution for injection ampoules"
36044311000001104,2018-10-29,354041006,Hyoscine hydrobromide 400micrograms/1ml solution for injection ampoules
36054611000001106,2018-10-29,319659006,Heparin sodium 200units/2ml patency solution ampoules
36044411000001106,2018-10-29,354042004,Hyoscine hydrobromide 600micrograms/1ml solution for injection ampoules
39711211000001109,2021-05-26,319481006,"Adrenaline (base) 500micrograms/0.5ml (1 in 1,000) solution for injection ampoules"
35895411000001104,2018-10-17,319497001,"Adrenaline (base) 5mg/5ml (1 in 1,000) solution for injection ampoules"
36055111000001104,2018-10-29,319575001,"Heparin sodium 5,000units/1ml solution for injection ampoules"
38895511000001108,2020-08-19,354044003,Morphine sulfate 15mg/1ml solution for injection ampoules
36128711000001102,2018-11-05,333942003,Morphine sulfate 30mg/1ml solution for injection ampoules
36054211000001109,2018-10-29,319572003,"Heparin sodium 1,000units/1ml solution for injection ampoules"
36128211000001109,2018-11-05,354043009,Morphine sulfate 10mg/1ml solution for injection ampoules
36128911000001100,2018-11-05,354046001,Morphine sulfate 60mg/2ml solution for injection ampoules
36128511000001107,2018-11-05,333941005,Morphine sulfate 20mg/1ml solution for injection ampoules
36054711000001102,2018-10-29,319579007,"Heparin sodium 25,000units/1ml solution for injection ampoules"
35894911000001108,2018-10-17,319489008,"Adrenaline (base) 1mg/10ml (1 in 10,000) dilute solution for injection ampoules"
36054311000001101,2018-10-29,319600003,"Heparin sodium 10,000units/10ml solution for injection ampoules"
36054811000001105,2018-10-29,319576000,"Heparin sodium 25,000units/5ml solution for injection ampoules"
36054011000001104,2018-10-29,319641008,"Heparin calcium 5,000units/0.2ml solution for injection ampoules"
36055211000001105,2018-10-29,319573008,"Heparin sodium 5,000units/5ml solution for injection ampoules"
36054511000001107,2018-10-29,319601004,"Heparin sodium 20,000units/20ml solution for injection ampoules"
36055011000001100,2018-10-29,319645004,"Heparin sodium 5,000units/0.2ml solution for injection ampoules"
39709211000001107,2021-05-26,324922007,Quinine dihydrochloride 600mg/2ml solution for infusion ampoules
38751011000001106,2020-07-15,324921000,Quinine dihydrochloride 300mg/1ml solution for infusion ampoules
13663211000001104,2008-06-19,400683001,Aminophylline hydrate 225mg modified-release tablets
35933811000001102,2018-10-22,347762002,Quinidine bisulfate 250mg modified-release tablets
15374811000001105,2009-04-08,332810002,Sulfadiazine silver 1% cream
36058311000001106,2018-10-29,321688005,Fluphenazine decanoate 250mg/10ml solution for injection vials
36034711000001101,2018-10-29,325422008,Methylprednisolone acetate 40mg/1ml suspension for injection vials
36034811000001109,2018-10-29,325423003,Methylprednisolone acetate 80mg/2ml suspension for injection vials
36034611000001105,2018-10-29,325399008,Methylprednisolone acetate 120mg/3ml suspension for injection vials
36145411000001101,2018-11-05,327371000,Triptorelin acetate 3mg powder and solvent for suspension for injection vials
36024611000001107,2018-10-29,325960006,Pamidronate disodium 90mg powder and solvent for solution for infusion vials
36132711000001102,2018-11-05,325945008,Calcitonin (salmon) 400units/2ml solution for injection vials
35928511000001107,2018-10-22,322968006,Sodium valproate 400mg powder and solvent for solution for injection vials
35927411000001109,2018-10-22,324318005,Sodium fusidate 500mg powder and solvent for solution for infusion vials
36024211000001105,2018-10-29,325958009,Pamidronate disodium 15mg powder and solvent for solution for infusion vials
36024411000001109,2018-10-29,325959001,Pamidronate disodium 30mg powder and solvent for solution for infusion vials
39712611000001100,2021-05-26,134649004,Disodium folinate 100mg/2ml solution for injection vials
39712811000001101,2021-05-26,134650004,Disodium folinate 400mg/8ml solution for injection vials
39713011000001103,2021-05-26,134651000,Disodium folinate 900mg/18ml solution for injection vials
36024311000001102,2018-10-29,325953000,Pamidronate disodium 15mg/5ml solution for infusion vials
36145111000001106,2018-11-05,410961006,Triptorelin 11.25mg powder and solvent for suspension for injection vials
36024511000001108,2018-10-29,414019006,Pamidronate disodium 60mg/20ml solution for infusion vials
36024711000001103,2018-10-29,414020000,Pamidronate disodium 90mg/30ml solution for infusion vials
35926711000001101,2018-10-22,320646005,Sodium cromoglicate 5mg/dose inhaler
35926611000001105,2018-10-22,320654007,Sodium cromoglicate 5mg/dose breath actuated inhaler
36058511000001100,2018-10-29,321683001,Fluphenazine decanoate 25mg/1ml solution for injection pre-filled syringes
36058811000001102,2018-10-29,321684007,Fluphenazine decanoate 50mg/2ml solution for injection pre-filled syringes
36145311000001108,2018-11-05,410960007,Triptorelin acetate 3.75mg powder and solvent for suspension for injection pre-filled syringes
39722211000001105,2021-05-27,317692005,Prednisolone 20mg/100ml enema long tube
38752911000001104,2020-07-16,330493000,Prednisolone sodium phosphate 0.5% eye drops 0.5ml unit dose preservative free
35926511000001106,2018-10-22,347234005,Sodium cromoglicate 2% eye drops unit dose preservative free
36137511000001105,2018-11-05,353858005,Chloroquine sulfate 68mg/5ml oral solution
35898911000001101,2018-10-17,317885003,Pralidoxime mesilate 1g/5ml solution for injection ampoules
36058211000001103,2018-10-29,321685008,Fluphenazine decanoate 12.5mg/0.5ml solution for injection ampoules
36058411000001104,2018-10-29,321686009,Fluphenazine decanoate 25mg/1ml solution for injection ampoules
36058711000001105,2018-10-29,321687000,Fluphenazine decanoate 50mg/2ml solution for injection ampoules
36058611000001101,2018-10-29,321678009,Fluphenazine decanoate 50mg/0.5ml solution for injection ampoules
36058111000001109,2018-10-29,321682006,Fluphenazine decanoate 100mg/1ml solution for injection ampoules
36152111000001102,2018-11-05,321713002,Zuclopenthixol decanoate 200mg/1ml solution for injection ampoules
36152211000001108,2018-11-05,321718006,Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules
36056711000001106,2018-10-29,329978005,Hydrocortisone acetate 25mg/1ml suspension for injection ampoules
35916911000001107,2018-10-19,325725009,Testosterone enantate 250mg/1ml solution for injection ampoules
36053711000001104,2018-10-29,321700008,Haloperidol decanoate 50mg/1ml solution for injection ampoules
36053611000001108,2018-10-29,321701007,Haloperidol decanoate 100mg/1ml solution for injection ampoules
36056911000001108,2018-10-29,325385009,Hydrocortisone sodium phosphate 100mg/1ml solution for injection ampoules
36132611000001106,2018-11-05,325944007,Calcitonin (salmon) 100units/1ml solution for injection ampoules
36132811000001105,2018-11-05,325939000,Calcitonin (salmon) 50units/1ml solution for injection ampoules
35917011000001106,2018-10-19,325726005,Testosterone propionate 100mg/2ml solution for injection ampoules
36152011000001103,2018-11-05,321587006,Zuclopenthixol acetate 50mg/1ml solution for injection ampoules
36151811000001100,2018-11-05,321588001,Zuclopenthixol acetate 100mg/2ml solution for injection ampoules
35926211000001108,2018-10-22,325968004,Sodium clodronate 300mg/5ml solution for infusion ampoules
36015611000001102,2018-10-29,323090003,Phenytoin sodium 250mg/5ml solution for injection ampoules
36057011000001107,2018-10-29,325379002,Hydrocortisone sodium phosphate 500mg/5ml solution for injection ampoules
36064711000001106,2018-10-30,324209006,Erythromycin 250mg gastro-resistant capsules
9478911000001107,2005-08-11,3497211000001109,Tiotropium bromide 18microgram inhalation powder capsules
329574003,2019-04-25,329574003,Diclofenac sodium 75mg gastro-resistant modified-release capsules
39697811000001106,2021-05-26,424608008,Levothyroxine sodium 100microgram capsules
39698111000001103,2021-05-26,422486000,Levothyroxine sodium 150microgram capsules
39705911000001100,2021-05-26,329467005,Trientine 200mg capsules
376863000,2005-08-08,3368411000001102,Etidronate disodium 400mg tablets
39698311000001101,2021-05-26,374294006,Levothyroxine sodium 25microgram tablets
39698611000001106,2021-05-26,374295007,Levothyroxine sodium 50microgram tablets
39697911000001101,2021-05-26,374296008,Levothyroxine sodium 100microgram tablets
36089111000001109,2018-10-31,321790003,Clomipramine 75mg modified-release tablets
375785009,2005-08-19,7721011000001100,Midodrine 2.5mg tablets
375426008,2005-08-19,7720911000001108,Midodrine 5mg tablets
36120711000001104,2018-11-05,322570006,Methadone 1mg/ml oral solution
36120811000001107,2018-11-05,322579007,Methadone 1mg/ml oral solution sugar free
36120611000001108,2018-11-05,322571005,Methadone 10mg/ml oral solution sugar free
36122911000001103,2018-11-05,322575001,Methadone 20mg/ml oral solution sugar free
323936009,2004-07-06,4999611000001102,Cefazolin 1g powder for solution for injection vials
36062811000001109,2018-10-30,330327005,Gentamicin 0.3% eye drops 0.5ml unit dose preservative free
36123011000001106,2018-11-05,320970006,Methadone 2mg/5ml linctus
36120511000001109,2018-11-05,322592005,Methadone 10mg/1ml solution for injection ampoules
36121011000001105,2018-11-05,322588003,Methadone 20mg/2ml solution for injection ampoules
36123211000001101,2018-11-05,322589006,Methadone 35mg/3.5ml solution for injection ampoules
36032811000001103,2018-10-29,322590002,Methadone 50mg/5ml solution for injection ampoules
36032611000001102,2018-10-29,326450004,Norethisterone 200mg/1ml solution for injection ampoules
39708411000001103,2021-05-26,322012000,Dexamfetamine 5mg tablets
35900411000001103,2018-10-17,320372009,Aminophylline 225mg modified-release tablets
429704001,2008-07-15,13113511000001101,Raltegravir 400mg tablets
36065911000001107,2018-10-30,406308008,Ethanolamine oleate 5% solution for injection 2ml ampoules
36066011000001104,2018-10-30,406309000,Ethanolamine oleate 5% solution for injection 5ml ampoules
36145611000001103,2018-11-05,329179003,Trisodium edetate 1g/5ml solution for infusion ampoules
19431811000001109,2011-08-02,347588001,Calcium chloride 7.35% solution for injection 5ml ampoules
19432011000001106,2011-08-02,347590000,Calcium chloride 14.7% solution for injection 5ml ampoules
19431911000001104,2011-08-02,347589009,Calcium chloride 7.35% solution for injection 10ml ampoules
19432111000001107,2011-08-02,347591001,Calcium chloride 14.7% solution for injection 10ml ampoules
35900811000001101,2018-10-17,375487002,Trichloroacetic acid 15% (150mg/1ml) solution
36017211000001107,2018-10-29,348001000,"Poliomyelitis vaccine (live, oral) drops"
39712211000001102,2021-05-26,400456006,Sodium chloride 0.9% irrigation solution 20ml unit dose
35925311000001105,2018-10-22,400279009,Sodium chloride 0.9% irrigation solution aerosol spray
36062311000001100,2018-10-30,330053006,Generic Orthovisc 30mg/2ml injection pre-filled syringes
35928711000001102,2018-10-22,326633005,Solution G citric acid 3.23% catheter maintenance solution
39713311000001100,2021-05-26,326634004,Solution R citric acid 6% catheter maintenance solution
68461003,2006-01-04,3485311000001105,Lubricant gels
36062111000001102,2018-10-30,317329000,Generic HeliClear
35910711000001107,2018-10-19,331829005,Betamethasone dipropionate 0.05% / Salicylic acid 2% scalp application
8823711000001108,2004-12-08,346375005,"Clobetasone 0.05% / Oxytetracycline 3% / Nystatin 100,000units/g cream"
39718411000001101,2021-05-26,226293002,Medium chain triglycerides oil liquid
328570003,2005-08-22,3544611000001104,L-arginine powder
328157002,2005-08-22,3544711000001108,Tyrosine powder
36017611000001109,2018-10-29,327484008,Polysaccharide-iron complex 100mg/5ml oral solution sugar free
35910811000001104,2018-10-19,332874001,Betamethasone dipropionate 0.064% / Clotrimazole 1% cream
14609111000001105,2008-10-30,330986007,Olive oil liquid
14609311000001107,2008-10-30,333152000,Magnesium sulfate paste
14609511000001101,2008-10-30,331371002,White soft paraffin solid
14609811000001103,2008-10-30,331401000,Zinc and Castor oil ointment
14610011000001103,2008-10-30,317339006,Kaolin mixture paediatric
14610111000001102,2008-10-30,347988008,Liquid paraffin / Magnesium hydroxide oral emulsion sugar free
36062611000001105,2018-10-30,134744001,Generic Suplasyn 20mg/2ml injection vials
36062511000001106,2018-10-30,330052001,Generic Supartz 25mg/2.5ml injection pre-filled syringes
36062711000001101,2018-10-30,330044004,Generic Synvisc (Hylan G-F20) 16mg/2ml injection pre-filled syringes
39713411000001107,2021-05-26,331568006,Soya oil 82.95% / Lauromacrogols 15% bath oil
407891009,2005-08-09,3558011000001100,Bimatoprost 300micrograms/ml eye drops
39710811000001102,2021-05-26,317484007,Senna fruit 12.4% / Ispaghula 54.2% granules
39712411000001103,2021-05-26,400520006,Sodium chloride 0.9% irrigation solution 25ml sachets
39711911000001100,2021-05-26,400531003,Sodium chloride 0.9% irrigation solution 100ml sachets
39712111000001108,2021-05-26,400562004,Sodium chloride 0.9% irrigation solution 120ml bottles
408614000,2005-08-11,3655711000001101,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops
330848002,2012-10-17,3701311000001104,Zinc sulfate 0.25% eye drops
14611211000001102,2008-10-30,331372009,Yellow soft paraffin solid
35897111000001100,2018-10-17,31587003,Almond oil liquid
14611311000001105,2008-10-30,332751007,Arachis oil liquid
36242811000001108,2018-11-10,332089006,Coal tar 6% cream
34820811000001108,2017-10-05,333299004,Hexachlorophene 0.33% powder
35901811000001109,2018-10-17,326605005,Ammonium chloride mixture sugar free
19223111000001102,2011-06-14,327711009,Calcium polystyrene sulfonate powder sugar free
36242711000001100,2018-11-10,332720000,Coal tar 2.5% scalp lotion
14611711000001109,2008-10-30,333510002,Ether solvent
35927011000001100,2018-10-22,329222000,Sodium fluoride 0.05% mouthwash sugar free
36017411000001106,2018-10-29,353186000,"Polymyxin B 10,000units/g / Trimethoprim 5mg/g eye ointment"
36135711000001106,2018-11-05,331293009,Chlorhexidine gluconate 0.1% / Chlorobutanol 0.5% mouthwash sugar free
407832000,2005-08-19,3864311000001102,Fluocinolone acetonide 0.025% / Neomycin 0.5% ointment
14612111000001103,2008-10-30,331262008,Chlorhexidine 0.05% / Tetracaine 0.015% oromucosal spray sugar free
36070511000001100,2018-10-30,332138008,Dithranol 0.25% / Salicylic acid 1.6% scalp gel
39712911000001106,2021-05-26,327712002,Sodium polystyrene sulfonate powder sugar free
35927311000001102,2018-10-22,329221007,Sodium fluoride 2% mouthwash sugar free
35927111000001104,2018-10-22,329223005,Sodium fluoride 0.2% mouthwash sugar free
407831007,2005-08-19,4195511000001102,Fluocinolone acetonide 0.025% / Neomycin 0.5% cream
36133911000001107,2018-11-05,317517005,Castor oil liquid
36027811000001102,2018-10-29,323171008,Pergolide 250microgram tablets and Pergolide 50microgram tablets
36040711000001106,2018-10-29,316945003,Magnesium trisilicate powder
14614011000001105,2008-10-30,333342009,Potassium permanganate powder
39711711000001102,2021-05-26,326596005,Sodium bicarbonate powder
14614111000001106,2008-10-30,346522007,Industrial methylated spirit 95%
15066111000001102,2009-02-03,317587002,Magnesium sulfate powder
36062411000001107,2018-10-30,317823008,Generic Pancrex V oral powder sugar free
36022611000001104,2018-10-29,322456008,Morphine (Opium tincture) 10mg/ml oral drops sugar free
35911711000001104,2018-10-19,333438007,Bismuth subnitrate and Iodoform paste
14614511000001102,2008-10-30,333512005,Acetone liquid
35930911000001104,2018-10-22,320992005,Squill opiate linctus
8818811000001101,2004-12-06,111141006,Methyl salicylate liquid
35931011000001107,2018-10-22,320993000,Squill opiate linctus paediatric
14615111000001105,2008-10-30,333515007,Phenol liquefied - should NOT be prescribed
14615211000001104,2008-10-30,333388003,Zinc sulfate 1% lotion
36040611000001102,2018-10-29,317588007,Magnesium sulfate mixture
14615411000001100,2008-10-30,332308005,Salicylic acid 3% / Sulfur 3% ointment
35927211000001105,2018-10-22,407800000,Sodium fluoride 0.619% dental paste sugar free
14615611000001102,2008-10-30,327440008,Ferrous sulfate heptahydrate 60mg/5ml oral solution paediatric
14615711000001106,2008-10-30,333345006,Silver nitrate 0.5% solution
13610711000001103,2008-05-22,376368002,Betaine oral powder
1156293009,2022-07-29,331746003,Hydrocortisone 1% / Clotrimazole 1% cream
36143011000001109,2018-11-05,374793004,Trichloroacetic acid 80% (800mg/1ml) solution
35894811000001103,2018-10-17,327835008,Hexastarch 6% infusion 500ml bags
39708311000001105,2021-05-26,406275009,Darrow's infusion 500ml bags
39708011000001107,2021-05-26,406276005,Darrow's infusion 1litre bags
36019011000001106,2018-10-29,347486004,Potassium chloride 0.2% (potassium 27mmol/1litre) / Glucose 5% infusion 1litre bags
36019611000001104,2018-10-29,347488003,Potassium chloride 0.3% (potassium 40mmol/1litre) / Glucose 5% infusion 1litre bags
36018711000001104,2018-10-29,347483007,Potassium chloride 0.15% (potassium 20mmol/1litre) / Glucose 5% infusion 1litre bags
36018411000001105,2018-10-29,347479007,Potassium chloride 0.15% (potassium 10mmol/500ml) / Glucose 5% infusion 500ml bags
36018511000001109,2018-10-29,347480005,Potassium chloride 0.15% (potassium 10mmol/500ml) / Sodium chloride 0.9% infusion 500ml bags
36018811000001107,2018-10-29,347485000,Potassium chloride 0.15% (potassium 20mmol/1litre) / Sodium chloride 0.9% infusion 1litre bags
39719511000001108,2021-05-26,404853003,Water for injections 1litre bags
36018211000001106,2018-10-29,347472003,Potassium chloride 0.15% (potassium 10mmol/500ml) / Glucose 4% / Sodium chloride 0.18% infusion 500ml bags
36019511000001103,2018-10-29,347478004,Potassium chloride 0.3% (potassium 40mmol/1litre) / Glucose 4% / Sodium chloride 0.18% infusion 1litre bags
36018911000001102,2018-10-29,347477009,Potassium chloride 0.2% (potassium 27mmol/1litre) / Glucose 4% / Sodium chloride 0.18% infusion 1litre bags
36019411000001102,2018-10-29,347489006,Potassium chloride 0.3% (potassium 20mmol/500ml) / Sodium chloride 0.9% infusion 500ml bags
36019211000001101,2018-10-29,347476000,Potassium chloride 0.3% (potassium 20mmol/500ml) / Glucose 4% / Sodium chloride 0.18% infusion 500ml bags
36019711000001108,2018-10-29,347490002,Potassium chloride 0.3% (potassium 40mmol/1litre) / Sodium chloride 0.9% infusion 1litre bags
36018611000001108,2018-10-29,347475001,Potassium chloride 0.15% (potassium 20mmol/1litre) / Glucose 4% / Sodium chloride 0.18% infusion 1litre bags
36019111000001107,2018-10-29,347487008,Potassium chloride 0.2% (potassium 27mmol/1litre) / Sodium chloride 0.9% infusion 1litre bags
36041211000001105,2018-10-29,400451001,Mannitol 50g/500ml (10%) infusion bags
36041011000001100,2018-10-29,406293005,Mannitol 100g/500ml (20%) infusion bags
36041111000001104,2018-10-29,406292000,Mannitol 50g/250ml (20%) infusion bags
36019311000001109,2018-10-29,347484001,Potassium chloride 0.3% (potassium 20mmol/500ml) / Glucose 5% infusion 500ml bags
36018311000001103,2018-10-29,347473008,Potassium chloride 0.15% (potassium 10mmol/500ml) / Glucose 5% / Sodium chloride 0.45% infusion 500ml bags
39697611000001107,2021-05-26,329369007,Colecalciferol 440unit / Calcium carbonate 1.25g effervescent granules sachets
39720911000001100,2021-05-26,324978008,Piperazine 4g / Senna 15.3mg oral powder sachets sugar free
326603003,2005-08-16,4631211000001107,Sodium citrate 4g oral granules sachets
35927811000001106,2018-10-22,333291001,Sodium hypochlorite 0.3% solution 25ml sachets
35926811000001109,2018-10-22,317634008,Sodium dihydrogen phosphate dihydrate 1.69g / Sodium bicarbonate 1.08g suppositories
36056611000001102,2018-10-29,400668006,Hydrocortisone 1% / Pramocaine 1% foam enema
39711311000001101,2021-05-26,346418000,Antithymocyte immunoglobulin (equine) 100mg/5ml solution for infusion vials
39721411000001104,2021-05-26,347623003,Porcine Factor VIII 700unit powder for solution for injection vials
375899001,2005-08-15,4601511000001103,Sodium nitroprusside 50mg powder for solution for infusion vials
36034411000001107,2018-10-29,325398000,Methylprednisolone 40mg/1ml / Lidocaine 10mg/1ml (1%) suspension for injection vials
36034511000001106,2018-10-29,325397005,Methylprednisolone 80mg/2ml / Lidocaine 20mg/2ml (1%) suspension for injection vials
39709311000001104,2021-05-26,333607004,Rabies vaccine powder and solvent for suspension for injection 1ml vials
35369411000001102,2018-04-18,347689002,Hepatitis B (rDNA) 20micrograms/1ml vaccine suspension for injection vials
35369311000001109,2018-04-18,347690006,Hepatitis B (rDNA) 10micrograms/0.5ml vaccine suspension for injection vials
36047911000001109,2018-10-29,325143000,Insulin protamine zinc bovine 100units/ml suspension for injection 10ml vials
39718611000001103,2021-05-26,333670003,Meningococcal C conjugate vaccine suspension for injection 0.5ml vials
36052411000001101,2018-10-29,319402001,Glyceryl trinitrate 50mg/50ml solution for infusion vials
35925911000001106,2018-10-22,400307009,Sodium chloride 0.9% solution for injection 50ml vials
35925411000001103,2018-10-22,400642004,Sodium chloride 0.9% solution for injection 100ml vials
323970005,2005-08-16,4396111000001109,Imipenem 500mg / Cilastatin 500mg powder for suspension for injection vials
323772006,2005-08-11,4427611000001100,Ticarcillin 3g / Clavulanic acid 200mg powder for solution for infusion vials
36066411000001108,2018-10-30,319931008,Factor XIII 250unit powder and solvent for solution for injection vials
19843011000001106,2011-12-22,317918007,Digoxin-specific antibody fragments 38mg powder for solution for infusion vials
36056211000001104,2018-10-29,347603004,High Purity Factor VIII 250unit powder and solvent for solution for injection vials
36056311000001107,2018-10-29,347604005,High Purity Factor VIII 500unit powder and solvent for solution for injection vials
36056111000001105,2018-10-29,347605006,"High Purity Factor VIII 1,000unit powder and solvent for solution for injection vials"
36150811000001108,2018-11-05,407806006,Yellow fever vaccine (live) powder and solvent for suspension for injection 0.5ml vials
36056011000001109,2018-10-29,347681004,High Purity Factor IX 500unit powder and solvent for solution for injection vials
36055911000001101,2018-10-29,347682006,"High Purity Factor IX 1,000unit powder and solvent for solution for injection vials"
72171000001103,2022-01-12,333769007,Tetanus immunoglobulin human 250unit solution for injection vials
39694511000001100,2021-05-26,333784003,Anti-D (RHO) immunoglobulin 250unit solution for injection vials
39694711000001105,2021-05-26,333785002,Anti-D (RHO) immunoglobulin 500unit solution for injection vials
9566111000001107,2005-10-06,333790004,"Anti-D (RHO) immunoglobulin 1,500unit solution for injection vials"
39694411000001104,2021-05-26,333787005,"Anti-D (RHO) immunoglobulin 2,500unit solution for injection vials"
39715411000001106,2021-05-26,333773005,Hepatitis B immunoglobulin human 200unit solution for injection vials
39715511000001105,2021-05-26,333774004,Hepatitis B immunoglobulin human 500unit solution for injection vials
13340711000001104,2008-02-26,333790004,"Anti-D (RHO) immunoglobulin 1,500unit powder and solvent for solution for injection vials"
35927511000001108,2018-10-22,415544003,Sodium glycerophosphate 4.32g/20ml solution for infusion vials
39111011000001108,2020-10-21,320274007,Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free
39111111000001109,2020-10-21,320275008,Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free
39111311000001106,2020-10-21,320276009,Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free
36066611000001106,2018-10-30,320440005,Fenoterol 100micrograms/dose / Ipratropium 40micrograms/dose inhaler
